record_id,source_row,title,author,user_rating,reviews,price,year,genre,is_zero_price,is_price_outlier,is_review_outlier,is_rating_outlier,is_title_year_duplicate,is_truncated_text,rating_band,price_band,engagement_segment,review_log10,years_on_list,first_year,last_year
506,506,To Kill a Mockingbird,Harper Lee,4.8,26234,0,2013,Fiction,True,False,False,False,False,False,Exceptional (4.8+),Zero / verify,Stars,4.418864514207728,5,2013,2019
507,507,To Kill a Mockingbird,Harper Lee,4.8,26234,0,2014,Fiction,True,False,False,False,False,False,Exceptional (4.8+),Zero / verify,Stars,4.418864514207728,5,2013,2019
508,508,To Kill a Mockingbird,Harper Lee,4.8,26234,0,2015,Fiction,True,False,False,False,False,False,Exceptional (4.8+),Zero / verify,Stars,4.418864514207728,5,2013,2019
509,509,To Kill a Mockingbird,Harper Lee,4.8,26234,0,2016,Fiction,True,False,False,False,False,False,Exceptional (4.8+),Zero / verify,Stars,4.418864514207728,5,2013,2019
510,510,To Kill a Mockingbird,Harper Lee,4.8,26234,7,2019,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.418864514207728,5,2013,2019
511,511,"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",Timothy Ferriss,4.6,4360,21,2017,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Premium ($21+),Developing,3.639486489268586,1,2017,2017
512,512,"Towers of Midnight (Wheel of Time, Book Thirteen)",Robert Jordan,4.8,2282,21,2010,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Premium ($21+),Loved niche,3.358315640082196,1,2010,2010
513,513,True Compass: A Memoir,Edward M. Kennedy,4.5,438,15,2009,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Developing,2.6414741105040997,1,2009,2009
514,514,"Twilight (The Twilight Saga, Book 1)",Stephenie Meyer,4.7,11676,9,2009,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Stars,4.067294086315977,1,2009,2009
515,515,Ultimate Sticker Book: Frozen: More Than 60 Reusable Full-Color Stickers,DK,4.5,2586,5,2014,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Developing,3.4126285205443754,1,2014,2014
516,516,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,4.8,29673,16,2010,Non Fiction,False,False,False,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Stars,4.472361456582478,4,2010,2014
517,517,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,4.8,29673,16,2011,Non Fiction,False,False,False,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Stars,4.472361456582478,4,2010,2014
518,518,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,4.8,29673,16,2012,Non Fiction,False,False,False,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Stars,4.472361456582478,4,2010,2014
519,519,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,4.8,29673,13,2014,Non Fiction,False,False,False,False,True,False,Exceptional (4.8+),Mid-range ($11–20),Stars,4.472361456582478,4,2010,2014
520,520,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,4.8,29673,16,2014,Non Fiction,False,False,False,False,True,False,Exceptional (4.8+),Mid-range ($11–20),Stars,4.472361456582478,4,2010,2014
521,521,Under the Dome: A Novel,Stephen King,4.3,6740,20,2009,Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Mid-range ($11–20),Developing,3.82865989653532,1,2009,2009
522,522,Unfreedom of the Press,Mark R. Levin,4.9,5956,11,2019,Non Fiction,False,False,False,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Loved niche,3.7749546890801384,1,2019,2019
523,523,Unicorn Coloring Book: For Kids Ages 4-8 (US Edition) (Silly Bear Coloring Books),Silly Bear,4.8,6108,4,2019,Non Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Loved niche,3.7858990283843834,1,2019,2019
524,524,"Uninvited: Living Loved When You Feel Less Than, Left Out, and Lonely",Lysa TerKeurst,4.7,4585,9,2016,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Loved niche,3.66133934000604,1,2016,2016
525,525,Watchmen,Alan Moore,4.8,3829,42,2009,Fiction,False,True,False,False,False,False,Exceptional (4.8+),Premium ($21+),Loved niche,3.583085366347688,1,2009,2009
526,526,Water for Elephants: A Novel,Sara Gruen,4.5,8958,12,2011,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Popular but polarizing,3.952211058108669,1,2011,2011
527,527,What Happened,Hillary Rodham Clinton,4.6,5492,18,2017,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Developing,3.7397305285647175,1,2017,2017
528,528,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,4.7,9292,17,2014,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Stars,3.9681092011281978,1,2014,2014
529,529,What Pet Should I Get? (Classic Seuss),Dr. Seuss,4.7,1873,14,2015,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Loved niche,3.2725377773752373,1,2015,2015
530,530,What Should Danny Do? (The Power to Choose Series),Adir Levy,4.8,8170,13,2019,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Loved niche,3.9122220565324155,1,2019,2019
531,531,What to Expect When You're Expecting,Heidi Murkoff,4.4,3341,9,2011,Non Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Budget ($1–10),Developing,3.523876475638131,1,2011,2011
532,532,"Wheat Belly: Lose the Wheat, Lose the Weight, and Find Your Path Back to Health",William Davis,4.4,7497,6,2012,Non Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Budget ($1–10),Developing,3.8748875108461123,2,2012,2013
533,533,"Wheat Belly: Lose the Wheat, Lose the Weight, and Find Your Path Back to Health",William Davis,4.4,7497,6,2013,Non Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Budget ($1–10),Developing,3.8748875108461123,2,2012,2013
534,534,When Breath Becomes Air,Paul Kalanithi,4.8,13779,14,2016,Non Fiction,False,False,False,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Stars,4.139217700137586,1,2016,2016
535,535,Where the Crawdads Sing,Delia Owens,4.8,87841,15,2019,Fiction,False,False,True,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Stars,4.9436972712318115,1,2019,2019
536,536,Where the Wild Things Are,Maurice Sendak,4.8,9967,13,2009,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Mid-range ($11–20),Stars,3.9985644582609416,1,2009,2009
537,537,Whose Boat Is This Boat?: Comments That Don't Help in the Aftermath of a Hurricane,The Staff of The Late Show with…,4.6,6669,12,2018,Non Fiction,False,False,False,False,False,True,Strong (4.5–4.7),Mid-range ($11–20),Developing,3.824060717418653,1,2018,2018
538,538,Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,4.4,17044,18,2012,Non Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Mid-range ($11–20),Popular but polarizing,4.231571525528415,1,2012,2012
539,539,Winter of the World: Book Two of the Century Trilogy,Ken Follett,4.5,10760,15,2012,Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Mid-range ($11–20),Popular but polarizing,4.03181227133037,1,2012,2012
540,540,Women Food and God: An Unexpected Path to Almost Everything,Geneen Roth,4.2,1302,11,2010,Non Fiction,False,False,False,False,False,False,Solid (4.0–4.4),Mid-range ($11–20),Developing,3.114610984232173,1,2010,2010
541,541,Wonder,R. J. Palacio,4.8,21625,9,2013,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.334956116136852,5,2013,2017
542,542,Wonder,R. J. Palacio,4.8,21625,9,2014,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.334956116136852,5,2013,2017
543,543,Wonder,R. J. Palacio,4.8,21625,9,2015,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.334956116136852,5,2013,2017
544,544,Wonder,R. J. Palacio,4.8,21625,9,2016,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.334956116136852,5,2013,2017
545,545,Wonder,R. J. Palacio,4.8,21625,9,2017,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,4.334956116136852,5,2013,2017
546,546,Wrecking Ball (Diary of a Wimpy Kid Book 14),Jeff Kinney,4.9,9413,8,2019,Fiction,False,False,False,False,False,False,Exceptional (4.8+),Budget ($1–10),Stars,3.9737280586880273,1,2019,2019
547,547,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,4.7,14331,8,2016,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Stars,4.1562764960030165,4,2016,2019
548,548,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,4.7,14331,8,2017,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Stars,4.1562764960030165,4,2016,2019
549,549,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,4.7,14331,8,2018,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Stars,4.1562764960030165,4,2016,2019
550,550,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,4.7,14331,8,2019,Non Fiction,False,False,False,False,False,False,Strong (4.5–4.7),Budget ($1–10),Stars,4.1562764960030165,4,2016,2019
